condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,loss,test_acc
mixed_context,vnc,3.0,0.0,0.0,14.0,512.0,0.15,0.0,1.0347659587860107,0.242431640625
mixed_context,nmnc,3.0,0.0,0.0,14.0,512.0,0.15,0.0,1.3324142694473269,0.22314453125
task_aligned,nmnc,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.6420043110847473,0.936767578125
mixed_context,drtp_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,1666028.375,0.12890625
mixed_context,drtp_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,1621211.375,0.123779296875
mixed_context,drtp_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,1069136.625,0.120849609375
mixed_context,vnc,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,1.1170436143875122,0.33740234375
mixed_context,vnc,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.1172987222671509,0.34521484375
mixed_context,nmnc,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.3992165327072144,0.315673828125
mixed_context,vnc,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,1.213166356086731,0.314453125
task_aligned,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.1,17.808361053466797,0.73193359375
mixed_context,drtp_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,33693360.0,0.114990234375
mixed_context,drtp_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,41247496.0,0.14794921875
mixed_context,drtp_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,53059052.0,0.1279296875
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,35302.078125,0.175537109375
nuisance_dominant,fa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,293920.03125,0.171875
nuisance_dominant,fa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,5152768.0,0.163330078125
nuisance_dominant,fa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,37924.453125,0.20458984375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,429096.0,0.1494140625
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,12733.279296875,0.166748046875
task_aligned,nmnc,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.1988594979047775,0.920166015625
task_aligned,nmnc,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.1984229534864425,0.920654296875
task_aligned,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.9857773780822754,0.85888671875
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.2924043238162994,0.7841796875
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.2599728405475616,0.77490234375
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.2936472594738006,0.786865234375
nuisance_dominant,nmnc,4.0,2.0,0.0,14.0,4096.0,0.05,0.1,1.3116424083709717,0.414306640625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,1.0931131839752195,0.81787109375
low_sample_noisy,fa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,80889.7578125,0.133544921875
low_sample_noisy,fa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,34106.11328125,0.423095703125
mixed_context,nmnc,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,1.383453607559204,0.317626953125
mixed_context,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,1175.651123046875,0.15625
mixed_context,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,2728.54052734375,0.130859375
task_aligned,fa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,32427.58984375,0.78173828125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,20.40072250366211,0.82958984375
mixed_context,nmnc,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,1.4673517942428589,0.304443359375
task_aligned,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.1,14.853750228881836,0.365966796875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,2353.7763671875,0.14111328125
mixed_context,bp,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.0719529390335083,0.2607421875
mixed_context,ndfa_random_kronecker,3.0,1.0,0.0,14.0,512.0,0.15,0.0,0.0522920601069927,0.445068359375
mixed_context,ndfa_random_kronecker,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.0531197898089885,0.453125
mixed_context,ndfa_random_kronecker,3.0,2.0,0.0,14.0,512.0,0.15,0.0,0.052579790353775,0.45068359375
task_aligned,bp,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.6373041868209839,0.929931640625
task_aligned,nmnc,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.6404358744621277,0.93603515625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,0.4000299572944641,0.394775390625
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,0.3815792202949524,0.3857421875
mixed_context,fa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,1780.6480712890625,0.1630859375
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.3733344674110412,0.401611328125
mixed_context,fa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,2036.1776123046875,0.148193359375
mixed_context,fa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,1295.666259765625,0.226318359375
mixed_context,dfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.0,179.14158630371094,0.1875
mixed_context,dfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,162.8299102783203,0.157958984375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.6408597230911255,0.917236328125
task_aligned,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.9965043663978576,0.87548828125
mixed_context,fa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,28236.712890625,0.154296875
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.6275351047515869,0.355712890625
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.6444607377052307,0.36669921875
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.5775695443153381,0.356689453125
task_aligned,nmnc,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.6077670454978943,0.948974609375
mixed_context,fa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,6001.58349609375,0.147705078125
mixed_context,fa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,2360.256103515625,0.137451171875
task_aligned,bp,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.6443586945533752,0.953369140625
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,1065.564208984375,0.593994140625
low_sample_noisy,fa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,6006.28076171875,0.423095703125
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,609.6121826171875,0.638427734375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,144.892333984375,0.634765625
task_aligned,fa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,5762.85693359375,0.623779296875
low_sample_noisy,bp,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.4618318378925323,0.667724609375
task_aligned,fa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,4325.1162109375,0.645751953125
nuisance_dominant,ndfa_random_kronecker,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.0542780831456184,0.66943359375
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.3141098618507385,0.700439453125
nuisance_dominant,ndfa_random_kronecker,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.0561335496604442,0.662109375
task_aligned,nmnc,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.1994516104459762,0.92138671875
task_aligned,vnc,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.1662217527627945,0.927978515625
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.3113250434398651,0.675048828125
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.2900688648223877,0.69482421875
nuisance_dominant,drtp_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,3710407147520.0,0.124755859375
nuisance_dominant,vnc,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.8423197865486145,0.4658203125
nuisance_dominant,drtp_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,3501494894592.0,0.123291015625
nuisance_dominant,vnc,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.7809543013572693,0.53515625
task_aligned,vnc,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.1715577989816665,0.92724609375
task_aligned,vnc,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.1718034744262695,0.92626953125
nuisance_dominant,ndfa_random_kronecker,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.0517702251672744,0.671630859375
nuisance_dominant,drtp_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,2878919933952.0,0.124755859375
task_aligned,fa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,3332.82958984375,0.741455078125
low_sample_noisy,nmnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.8932580947875977,0.595703125
low_sample_noisy,vnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.5326216816902161,0.71337890625
low_sample_noisy,nmnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.8254731893539429,0.6357421875
low_sample_noisy,nmnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.6522206664085388,0.720703125
low_sample_noisy,vnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.6400864720344543,0.65185546875
low_sample_noisy,vnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.5616528391838074,0.690185546875
low_sample_noisy,drtp_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,8128388096.0,0.131103515625
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.8271267414093018,0.912841796875
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.7992256879806519,0.90771484375
mixed_context,nmnc,2.0,2.0,0.0,14.0,512.0,0.15,0.0,1.318675875663757,0.2421875
mixed_context,nmnc,2.0,1.0,0.0,14.0,512.0,0.15,0.0,1.3345485925674438,0.248779296875
mixed_context,dfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,153.94300842285156,0.16796875
mixed_context,bp,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.8539637327194214,0.2470703125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,3.836355447769165,0.71875
mixed_context,nmnc,2.0,0.0,0.0,14.0,512.0,0.15,0.0,1.3246712684631348,0.2431640625
task_aligned,fa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,9480.5869140625,0.88671875
task_aligned,fa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,21846.1328125,0.796875
task_aligned,nmnc,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.6056839823722839,0.94775390625
mixed_context,drtp_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,81537728.0,0.120361328125
mixed_context,ndfa_random_kronecker,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.1101901978254318,0.377197265625
mixed_context,drtp_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,105170336.0,0.1318359375
mixed_context,vnc,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.9496611952781676,0.281494140625
task_aligned,nmnc,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.6136625409126282,0.947509765625
mixed_context,ndfa_random_kronecker,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.0947387069463729,0.370849609375
mixed_context,ndfa_random_kronecker,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.1032212972640991,0.3759765625
nuisance_dominant,nmnc,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,1.2840687036514282,0.36962890625
nuisance_dominant,nmnc,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,1.254947066307068,0.380126953125
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,1327153.625,0.1328125
nuisance_dominant,bp,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.9040987491607666,0.3681640625
task_aligned,drtp_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,14322943.0,0.526611328125
nuisance_dominant,nmnc,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,1.3168257474899292,0.349365234375
task_aligned,drtp_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,9629224.0,0.691650390625
task_aligned,drtp_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,17279064.0,0.6875
task_aligned,ndfa_random_kronecker,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.4170993566513061,0.861328125
low_sample_noisy,drtp_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,11969339392.0,0.12939453125
low_sample_noisy,ndfa_random_kronecker,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.0508152097463607,0.77978515625
low_sample_noisy,drtp_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,9079139328.0,0.124267578125
nuisance_dominant,vnc,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,1.0204540491104126,0.454833984375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.7649939060211182,0.917236328125
low_sample_noisy,ndfa_random_kronecker,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.0501056388020515,0.770751953125
low_sample_noisy,ndfa_random_kronecker,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.0568706579506397,0.77392578125
mixed_context,drtp_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,2815062.75,0.1220703125
mixed_context,vnc,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.9305842518806458,0.28564453125
mixed_context,drtp_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,2918074.25,0.12939453125
mixed_context,vnc,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.9568352699279784,0.262939453125
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.4489595592021942,0.92333984375
task_aligned,fa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,26736.537109375,0.68701171875
mixed_context,ndfa_random_kronecker,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.0552093163132667,0.43212890625
mixed_context,drtp_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,2371531.0,0.206787109375
task_aligned,vnc,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.5850369930267334,0.94970703125
mixed_context,nmnc,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.49513840675354,0.246826171875
mixed_context,vnc,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,1.212599277496338,0.26708984375
mixed_context,nmnc,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,1.4993419647216797,0.2412109375
mixed_context,nmnc,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,1.493819236755371,0.23876953125
mixed_context,vnc,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,1.228160738945007,0.25634765625
mixed_context,vnc,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.2000898122787476,0.268310546875
mixed_context,drtp_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,126001752.0,0.116943359375
task_aligned,vnc,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.5879570841789246,0.9501953125
task_aligned,vnc,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.5879121422767639,0.948486328125
nuisance_dominant,fa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,200025.21875,0.1240234375
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.3753327429294586,0.638427734375
nuisance_dominant,fa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,28362468.0,0.123046875
nuisance_dominant,fa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,1433880.5,0.1357421875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,2042351.75,0.121826171875
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,7916941.0,0.14794921875
task_aligned,ndfa_random_kronecker,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.0195468049496412,0.939208984375
task_aligned,ndfa_random_kronecker,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.0204140301793813,0.93505859375
low_sample_noisy,fa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,2901.30615234375,0.35302734375
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.2884829938411712,0.7939453125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.2971562445163727,0.795166015625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.2780179977416992,0.7919921875
task_aligned,ndfa_random_kronecker,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.4543550312519073,0.8583984375
low_sample_noisy,fa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,70457.15625,0.2177734375
low_sample_noisy,fa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,176.3518829345703,0.35791015625
task_aligned,ndfa_random_kronecker,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.3633251786231994,0.859619140625
mixed_context,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,414.03900146484375,0.1962890625
mixed_context,fa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,23316.30078125,0.159423828125
mixed_context,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,2924.090576171875,0.193359375
mixed_context,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,1497.96337890625,0.202392578125
task_aligned,drtp_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,23427938304.0,0.716796875
mixed_context,bp,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.8913187384605408,0.322021484375
task_aligned,drtp_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,46711062528.0,0.6845703125
mixed_context,ndfa_random_kronecker,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.0527927093207836,0.43701171875
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.4208200871944427,0.384765625
mixed_context,ndfa_random_kronecker,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.0498708188533782,0.453857421875
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.4391050934791565,0.919921875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.4702073633670807,0.925537109375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.3395052850246429,0.402587890625
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.3905336856842041,0.386962890625
low_sample_noisy,nmnc,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.7523540258407593,0.663818359375
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,639.0338134765625,0.509765625
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,60.59068298339844,0.806884765625
task_aligned,vnc,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.9863970279693604,0.906982421875
task_aligned,drtp_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,383016.84375,0.361328125
low_sample_noisy,nmnc,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,1.1401888132095337,0.52734375
task_aligned,drtp_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,668788.25,0.386474609375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,416.5581665039063,0.672119140625
low_sample_noisy,bp,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.4359285533428192,0.7119140625
nuisance_dominant,ndfa_random_kronecker,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.0916717797517776,0.61328125
nuisance_dominant,ndfa_random_kronecker,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.0771979615092277,0.6123046875
nuisance_dominant,ndfa_random_kronecker,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.081522099673748,0.6240234375
task_aligned,ndfa_random_kronecker,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.0206202454864978,0.934326171875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.0664085894823074,0.93701171875
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.4078481197357178,0.641357421875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.4203543066978454,0.642822265625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,389.7710571289063,0.19091796875
mixed_context,fa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,1862.49462890625,0.15283203125
mixed_context,fa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,13365.28125,0.1767578125
mixed_context,fa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,5692.51025390625,0.15771484375
mixed_context,dfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,584.3229370117188,0.150146484375
mixed_context,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,52.39752197265625,0.1923828125
task_aligned,ndfa_random_kronecker,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.1826367080211639,0.89013671875
task_aligned,ndfa_random_kronecker,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.1589721292257309,0.87060546875
task_aligned,drtp_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,45523922944.0,0.57275390625
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.5133246183395386,0.40966796875
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.5391480922698975,0.4150390625
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.5243814587593079,0.409423828125
mixed_context,nmnc,1.0,2.0,0.0,14.0,512.0,0.15,0.0,1.4359654188156128,0.2021484375
task_aligned,ndfa_random_kronecker,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.3219140470027923,0.919677734375
mixed_context,fa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,17076.9140625,0.1640625
mixed_context,fa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,2823.01416015625,0.16259765625
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.0662015825510025,0.9345703125
nuisance_dominant,vnc,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,1.0527950525283811,0.379638671875
nuisance_dominant,vnc,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,1.2318158149719238,0.35693359375
nuisance_dominant,nmnc,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,1.6302423477172852,0.26220703125
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.0669077709317207,0.936767578125
nuisance_dominant,drtp_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,9185062289408.0,0.120361328125
nuisance_dominant,drtp_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,7843071655936.0,0.120849609375
nuisance_dominant,drtp_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,9132672286720.0,0.12939453125
low_sample_noisy,vnc,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.5956338047981262,0.653564453125
low_sample_noisy,vnc,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.6852944493293762,0.664306640625
low_sample_noisy,nmnc,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.7806664705276489,0.660400390625
low_sample_noisy,vnc,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.5591587424278259,0.71826171875
task_aligned,drtp_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,476993.875,0.261962890625
low_sample_noisy,drtp_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,18721325056.0,0.13330078125
low_sample_noisy,drtp_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,21203427328.0,0.126220703125
low_sample_noisy,drtp_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,15087376384.0,0.123291015625
mixed_context,nmnc,1.0,1.0,0.0,14.0,512.0,0.15,0.0,1.4314450025558472,0.202880859375
mixed_context,nmnc,1.0,0.0,0.0,14.0,512.0,0.15,0.0,1.4129786491394043,0.207763671875
mixed_context,vnc,1.0,2.0,0.0,14.0,512.0,0.15,0.0,1.1230193376541138,0.224609375
mixed_context,bp,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.7561267018318176,0.28662109375
mixed_context,vnc,1.0,1.0,0.0,14.0,512.0,0.15,0.0,1.093865990638733,0.23193359375
task_aligned,drtp_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,1007511040.0,0.6005859375
task_aligned,ndfa_random_kronecker,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.1417821943759918,0.883544921875
mixed_context,ndfa_random_kronecker,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.0923618450760841,0.43701171875
mixed_context,drtp_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,102289048.0,0.116455078125
mixed_context,drtp_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,91023984.0,0.1298828125
mixed_context,vnc,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,1.084609866142273,0.307373046875
mixed_context,drtp_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,121492752.0,0.1318359375
task_aligned,ndfa_random_kronecker,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.3077493906021118,0.913330078125
task_aligned,ndfa_random_kronecker,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.3413797616958618,0.911865234375
mixed_context,ndfa_random_kronecker,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.0856940820813179,0.43505859375
mixed_context,ndfa_random_kronecker,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.0770315751433372,0.428955078125
nuisance_dominant,bp,2.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.8486650586128235,0.4697265625
nuisance_dominant,nmnc,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,1.744105100631714,0.257080078125
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,352984.5625,0.176025390625
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.1,119782.1015625,0.17626953125
nuisance_dominant,nmnc,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,1.565913200378418,0.2822265625
task_aligned,fa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,277.05584716796875,0.9189453125
